"rt","url","experiment_phase","trial_type","trial_index","time_elapsed","internal_node_id","experiment_name","workerId","assignmentId","hitId","experiment_start_time","experiment_end_time","total_time","ip_address","version_date","anon_id","demo_mode","completion_code","page_rt","gem_values","response","correct_answer","gem_colors","gem_color_names","phase","gem_weights"
"3618","","","wizard-gem-trial","10","83489","0.0-10.0","wizard_gems","","","","2019-08-14T20:01:21Z","2019-08-14T20:10:17Z","536148","150.135.165.121","2019-08-10","06j53w2l9wn7ont","false","4954162651-exa-5929656457-mple","6369","[75,6,82,24,27]","53","35","[""#38A600"",""#005BA8"",""#DA7100"",""#FF4100"",""#6F9CA4""]","[""green"",""blue"",""orange"",""red"",""grey""]","learning","[0.3333333333333333,0.3333333333333333,0,0.3333333333333333,0]"
"3800","","","wizard-gem-trial","11","89808","0.0-11.0","wizard_gems","","","","2019-08-14T20:01:21Z","2019-08-14T20:10:17Z","536148","150.135.165.121","2019-08-10","06j53w2l9wn7ont","false","4954162651-exa-5929656457-mple","5808","[67,5,48,28,58]","34","33.33333333333333","[""#38A600"",""#005BA8"",""#DA7100"",""#FF4100"",""#6F9CA4""]","[""green"",""blue"",""orange"",""red"",""grey""]","learning","[0.3333333333333333,0.3333333333333333,0,0.3333333333333333,0]"
"4176","","","wizard-gem-trial","12","96509","0.0-12.0","wizard_gems","","","","2019-08-14T20:01:21Z","2019-08-14T20:10:17Z","536148","150.135.165.121","2019-08-10","06j53w2l9wn7ont","false","4954162651-exa-5929656457-mple","6178","[85,85,21,57,64]","42","75.66666666666666","[""#38A600"",""#005BA8"",""#DA7100"",""#FF4100"",""#6F9CA4""]","[""green"",""blue"",""orange"",""red"",""grey""]","learning","[0.3333333333333333,0.3333333333333333,0,0.3333333333333333,0]"
"4176","","","wizard-gem-trial","13","97323","0.0-13.0","wizard_gems","","","","2019-08-14T20:01:21Z","2019-08-14T20:10:17Z","536148","150.135.165.121","2019-08-10","06j53w2l9wn7ont","false","4954162651-exa-5929656457-mple","6994","[85,85,21,57,64]","42","75.66666666666666","[""#38A600"",""#005BA8"",""#DA7100"",""#FF4100"",""#6F9CA4""]","[""green"",""blue"",""orange"",""red"",""grey""]","learning","[0.3333333333333333,0.3333333333333333,0,0.3333333333333333,0]"
"2919","","","wizard-gem-trial","14","102759","0.0-14.0","wizard_gems","","","","2019-08-14T20:01:21Z","2019-08-14T20:10:17Z","536148","150.135.165.121","2019-08-10","06j53w2l9wn7ont","false","4954162651-exa-5929656457-mple","4929","[28,58,3,63,43]","39","49.666666666666664","[""#38A600"",""#005BA8"",""#DA7100"",""#FF4100"",""#6F9CA4""]","[""green"",""blue"",""orange"",""red"",""grey""]","learning","[0.3333333333333333,0.3333333333333333,0,0.3333333333333333,0]"
"2919","","","wizard-gem-trial","15","104409","0.0-15.0","wizard_gems","","","","2019-08-14T20:01:21Z","2019-08-14T20:10:17Z","536148","150.135.165.121","2019-08-10","06j53w2l9wn7ont","false","4954162651-exa-5929656457-mple","6579","[28,58,3,63,43]","39","49.666666666666664","[""#38A600"",""#005BA8"",""#DA7100"",""#FF4100"",""#6F9CA4""]","[""green"",""blue"",""orange"",""red"",""grey""]","learning","[0.3333333333333333,0.3333333333333333,0,0.3333333333333333,0]"
"7509","","","wizard-gem-trial","16","114440","0.0-16.0","wizard_gems","","","","2019-08-14T20:01:21Z","2019-08-14T20:10:17Z","536148","150.135.165.121","2019-08-10","06j53w2l9wn7ont","false","4954162651-exa-5929656457-mple","9510","[72,93,50,11,31]","54","58.666666666666664","[""#38A600"",""#005BA8"",""#DA7100"",""#FF4100"",""#6F9CA4""]","[""green"",""blue"",""orange"",""red"",""grey""]","learning","[0.3333333333333333,0.3333333333333333,0,0.3333333333333333,0]"
"7509","","","wizard-gem-trial","17","115470","0.0-17.0","wizard_gems","","","","2019-08-14T20:01:21Z","2019-08-14T20:10:17Z","536148","150.135.165.121","2019-08-10","06j53w2l9wn7ont","false","4954162651-exa-5929656457-mple","10538","[72,93,50,11,31]","54","58.666666666666664","[""#38A600"",""#005BA8"",""#DA7100"",""#FF4100"",""#6F9CA4""]","[""green"",""blue"",""orange"",""red"",""grey""]","learning","[0.3333333333333333,0.3333333333333333,0,0.3333333333333333,0]"
"6630","","","wizard-gem-trial","18","124629","0.0-18.0","wizard_gems","","","","2019-08-14T20:01:21Z","2019-08-14T20:10:17Z","536148","150.135.165.121","2019-08-10","06j53w2l9wn7ont","false","4954162651-exa-5929656457-mple","8638","[29,62,57,12,49]","65","34.33333333333333","[""#38A600"",""#005BA8"",""#DA7100"",""#FF4100"",""#6F9CA4""]","[""green"",""blue"",""orange"",""red"",""grey""]","learning","[0.3333333333333333,0.3333333333333333,0,0.3333333333333333,0]"
"6630","","","wizard-gem-trial","19","125388","0.0-19.0","wizard_gems","","","","2019-08-14T20:01:21Z","2019-08-14T20:10:17Z","536148","150.135.165.121","2019-08-10","06j53w2l9wn7ont","false","4954162651-exa-5929656457-mple","9398","[29,62,57,12,49]","65","34.33333333333333","[""#38A600"",""#005BA8"",""#DA7100"",""#FF4100"",""#6F9CA4""]","[""green"",""blue"",""orange"",""red"",""grey""]","learning","[0.3333333333333333,0.3333333333333333,0,0.3333333333333333,0]"
"6630","","","wizard-gem-trial","20","125910","0.0-20.0","wizard_gems","","","","2019-08-14T20:01:21Z","2019-08-14T20:10:17Z","536148","150.135.165.121","2019-08-10","06j53w2l9wn7ont","false","4954162651-exa-5929656457-mple","9920","[29,62,57,12,49]","65","34.33333333333333","[""#38A600"",""#005BA8"",""#DA7100"",""#FF4100"",""#6F9CA4""]","[""green"",""blue"",""orange"",""red"",""grey""]","learning","[0.3333333333333333,0.3333333333333333,0,0.3333333333333333,0]"
"2383","","","wizard-gem-trial","21","130820","0.0-21.0","wizard_gems","","","","2019-08-14T20:01:21Z","2019-08-14T20:10:17Z","536148","150.135.165.121","2019-08-10","06j53w2l9wn7ont","false","4954162651-exa-5929656457-mple","4389","[22,9,74,56,12]","48","28.999999999999996","[""#38A600"",""#005BA8"",""#DA7100"",""#FF4100"",""#6F9CA4""]","[""green"",""blue"",""orange"",""red"",""grey""]","learning","[0.3333333333333333,0.3333333333333333,0,0.3333333333333333,0]"
"2804","","","wizard-gem-trial","22","136139","0.0-22.0","wizard_gems","","","","2019-08-14T20:01:21Z","2019-08-14T20:10:17Z","536148","150.135.165.121","2019-08-10","06j53w2l9wn7ont","false","4954162651-exa-5929656457-mple","4814","[19,55,91,90,78]","70","54.666666666666664","[""#38A600"",""#005BA8"",""#DA7100"",""#FF4100"",""#6F9CA4""]","[""green"",""blue"",""orange"",""red"",""grey""]","learning","[0.3333333333333333,0.3333333333333333,0,0.3333333333333333,0]"
"2804","","","wizard-gem-trial","23","136739","0.0-23.0","wizard_gems","","","","2019-08-14T20:01:21Z","2019-08-14T20:10:17Z","536148","150.135.165.121","2019-08-10","06j53w2l9wn7ont","false","4954162651-exa-5929656457-mple","5414","[19,55,91,90,78]","70","54.666666666666664","[""#38A600"",""#005BA8"",""#DA7100"",""#FF4100"",""#6F9CA4""]","[""green"",""blue"",""orange"",""red"",""grey""]","learning","[0.3333333333333333,0.3333333333333333,0,0.3333333333333333,0]"
"2087","","","wizard-gem-trial","24","141329","0.0-24.0","wizard_gems","","","","2019-08-14T20:01:21Z","2019-08-14T20:10:17Z","536148","150.135.165.121","2019-08-10","06j53w2l9wn7ont","false","4954162651-exa-5929656457-mple","4088","[93,42,36,75,21]","55","70","[""#38A600"",""#005BA8"",""#DA7100"",""#FF4100"",""#6F9CA4""]","[""green"",""blue"",""orange"",""red"",""grey""]","learning","[0.3333333333333333,0.3333333333333333,0,0.3333333333333333,0]"
"2087","","","wizard-gem-trial","25","142089","0.0-25.0","wizard_gems","","","","2019-08-14T20:01:21Z","2019-08-14T20:10:17Z","536148","150.135.165.121","2019-08-10","06j53w2l9wn7ont","false","4954162651-exa-5929656457-mple","4849","[93,42,36,75,21]","55","70","[""#38A600"",""#005BA8"",""#DA7100"",""#FF4100"",""#6F9CA4""]","[""green"",""blue"",""orange"",""red"",""grey""]","learning","[0.3333333333333333,0.3333333333333333,0,0.3333333333333333,0]"
"2087","","","wizard-gem-trial","26","142610","0.0-26.0","wizard_gems","","","","2019-08-14T20:01:21Z","2019-08-14T20:10:17Z","536148","150.135.165.121","2019-08-10","06j53w2l9wn7ont","false","4954162651-exa-5929656457-mple","5369","[93,42,36,75,21]","55","70","[""#38A600"",""#005BA8"",""#DA7100"",""#FF4100"",""#6F9CA4""]","[""green"",""blue"",""orange"",""red"",""grey""]","learning","[0.3333333333333333,0.3333333333333333,0,0.3333333333333333,0]"
"4115","","","wizard-gem-trial","27","149230","0.0-27.0","wizard_gems","","","","2019-08-14T20:01:21Z","2019-08-14T20:10:17Z","536148","150.135.165.121","2019-08-10","06j53w2l9wn7ont","false","4954162651-exa-5929656457-mple","6118","[4,83,20,94,45]","59","60.33333333333333","[""#38A600"",""#005BA8"",""#DA7100"",""#FF4100"",""#6F9CA4""]","[""green"",""blue"",""orange"",""red"",""grey""]","learning","[0.3333333333333333,0.3333333333333333,0,0.3333333333333333,0]"
"2928","","","wizard-gem-trial","28","154690","0.0-28.0","wizard_gems","","","","2019-08-14T20:01:21Z","2019-08-14T20:10:17Z","536148","150.135.165.121","2019-08-10","06j53w2l9wn7ont","false","4954162651-exa-5929656457-mple","4938","[64,39,82,8,86]","44","36.99999999999999","[""#38A600"",""#005BA8"",""#DA7100"",""#FF4100"",""#6F9CA4""]","[""green"",""blue"",""orange"",""red"",""grey""]","learning","[0.3333333333333333,0.3333333333333333,0,0.3333333333333333,0]"
"2434","","","wizard-gem-trial","29","159649","0.0-29.0","wizard_gems","","","","2019-08-14T20:01:21Z","2019-08-14T20:10:17Z","536148","150.135.165.121","2019-08-10","06j53w2l9wn7ont","false","4954162651-exa-5929656457-mple","4438","[43,63,6,50,89]","54","51.99999999999999","[""#38A600"",""#005BA8"",""#DA7100"",""#FF4100"",""#6F9CA4""]","[""green"",""blue"",""orange"",""red"",""grey""]","learning","[0.3333333333333333,0.3333333333333333,0,0.3333333333333333,0]"
"3475","","","wizard-gem-trial","30","165650","0.0-30.0","wizard_gems","","","","2019-08-14T20:01:21Z","2019-08-14T20:10:17Z","536148","150.135.165.121","2019-08-10","06j53w2l9wn7ont","false","4954162651-exa-5929656457-mple","5478","[88,50,6,50,56]","52","62.666666666666664","[""#38A600"",""#005BA8"",""#DA7100"",""#FF4100"",""#6F9CA4""]","[""green"",""blue"",""orange"",""red"",""grey""]","learning","[0.3333333333333333,0.3333333333333333,0,0.3333333333333333,0]"
"1776","","","wizard-gem-trial","31","169949","0.0-31.0","wizard_gems","","","","2019-08-14T20:01:21Z","2019-08-14T20:10:17Z","536148","150.135.165.121","2019-08-10","06j53w2l9wn7ont","false","4954162651-exa-5929656457-mple","3778","[60,91,86,97,39]","84","82.66666666666666","[""#38A600"",""#005BA8"",""#DA7100"",""#FF4100"",""#6F9CA4""]","[""green"",""blue"",""orange"",""red"",""grey""]","learning","[0.3333333333333333,0.3333333333333333,0,0.3333333333333333,0]"
"2574","","","wizard-gem-trial","32","175050","0.0-32.0","wizard_gems","","","","2019-08-14T20:01:21Z","2019-08-14T20:10:17Z","536148","150.135.165.121","2019-08-10","06j53w2l9wn7ont","false","4954162651-exa-5929656457-mple","4578","[38,78,78,36,100]","80","50.666666666666664","[""#38A600"",""#005BA8"",""#DA7100"",""#FF4100"",""#6F9CA4""]","[""green"",""blue"",""orange"",""red"",""grey""]","learning","[0.3333333333333333,0.3333333333333333,0,0.3333333333333333,0]"
"3466","","","wizard-gem-trial","33","181050","0.0-33.0","wizard_gems","","","","2019-08-14T20:01:21Z","2019-08-14T20:10:17Z","536148","150.135.165.121","2019-08-10","06j53w2l9wn7ont","false","4954162651-exa-5929656457-mple","5480","[40,48,13,44,69]","52","44","[""#38A600"",""#005BA8"",""#DA7100"",""#FF4100"",""#6F9CA4""]","[""green"",""blue"",""orange"",""red"",""grey""]","learning","[0.3333333333333333,0.3333333333333333,0,0.3333333333333333,0]"
"3618","","","wizard-gem-trial","34","187190","0.0-34.0","wizard_gems","","","","2019-08-14T20:01:21Z","2019-08-14T20:10:17Z","536148","150.135.165.121","2019-08-10","06j53w2l9wn7ont","false","4954162651-exa-5929656457-mple","5618","[86,84,7,70,75]","70","80","[""#38A600"",""#005BA8"",""#DA7100"",""#FF4100"",""#6F9CA4""]","[""green"",""blue"",""orange"",""red"",""grey""]","learning","[0.3333333333333333,0.3333333333333333,0,0.3333333333333333,0]"
"3618","","","wizard-gem-trial","35","187971","0.0-35.0","wizard_gems","","","","2019-08-14T20:01:21Z","2019-08-14T20:10:17Z","536148","150.135.165.121","2019-08-10","06j53w2l9wn7ont","false","4954162651-exa-5929656457-mple","6398","[86,84,7,70,75]","70","80","[""#38A600"",""#005BA8"",""#DA7100"",""#FF4100"",""#6F9CA4""]","[""green"",""blue"",""orange"",""red"",""grey""]","learning","[0.3333333333333333,0.3333333333333333,0,0.3333333333333333,0]"
"8240","","","wizard-gem-trial","36","198729","0.0-36.0","wizard_gems","","","","2019-08-14T20:01:21Z","2019-08-14T20:10:17Z","536148","150.135.165.121","2019-08-10","06j53w2l9wn7ont","false","4954162651-exa-5929656457-mple","10247","[86,98,31,16,68]","64","66.66666666666666","[""#38A600"",""#005BA8"",""#DA7100"",""#FF4100"",""#6F9CA4""]","[""green"",""blue"",""orange"",""red"",""grey""]","learning","[0.3333333333333333,0.3333333333333333,0,0.3333333333333333,0]"
"3715","","","wizard-gem-trial","37","204950","0.0-37.0","wizard_gems","","","","2019-08-14T20:01:21Z","2019-08-14T20:10:17Z","536148","150.135.165.121","2019-08-10","06j53w2l9wn7ont","false","4954162651-exa-5929656457-mple","5716","[74,19,92,35,86]","78","42.666666666666664","[""#38A600"",""#005BA8"",""#DA7100"",""#FF4100"",""#6F9CA4""]","[""green"",""blue"",""orange"",""red"",""grey""]","learning","[0.3333333333333333,0.3333333333333333,0,0.3333333333333333,0]"
"3715","","","wizard-gem-trial","38","206051","0.0-38.0","wizard_gems","","","","2019-08-14T20:01:21Z","2019-08-14T20:10:17Z","536148","150.135.165.121","2019-08-10","06j53w2l9wn7ont","false","4954162651-exa-5929656457-mple","6815","[74,19,92,35,86]","78","42.666666666666664","[""#38A600"",""#005BA8"",""#DA7100"",""#FF4100"",""#6F9CA4""]","[""green"",""blue"",""orange"",""red"",""grey""]","learning","[0.3333333333333333,0.3333333333333333,0,0.3333333333333333,0]"
"3018","","","wizard-gem-trial","39","211590","0.0-39.0","wizard_gems","","","","2019-08-14T20:01:21Z","2019-08-14T20:10:17Z","536148","150.135.165.121","2019-08-10","06j53w2l9wn7ont","false","4954162651-exa-5929656457-mple","5018","[25,81,74,90,58]","62","65.33333333333333","[""#38A600"",""#005BA8"",""#DA7100"",""#FF4100"",""#6F9CA4""]","[""green"",""blue"",""orange"",""red"",""grey""]","learning","[0.3333333333333333,0.3333333333333333,0,0.3333333333333333,0]"
"2199","","","wizard-gem-trial","40","216320","0.0-40.0","wizard_gems","","","","2019-08-14T20:01:21Z","2019-08-14T20:10:17Z","536148","150.135.165.121","2019-08-10","06j53w2l9wn7ont","false","4954162651-exa-5929656457-mple","4218","[1,94,71,86,5]","53","60.33333333333333","[""#38A600"",""#005BA8"",""#DA7100"",""#FF4100"",""#6F9CA4""]","[""green"",""blue"",""orange"",""red"",""grey""]","learning","[0.3333333333333333,0.3333333333333333,0,0.3333333333333333,0]"
"1687","","","wizard-gem-trial","41","220541","0.0-41.0","wizard_gems","","","","2019-08-14T20:01:21Z","2019-08-14T20:10:17Z","536148","150.135.165.121","2019-08-10","06j53w2l9wn7ont","false","4954162651-exa-5929656457-mple","3698","[91,45,59,33,75]","61","56.33333333333333","[""#38A600"",""#005BA8"",""#DA7100"",""#FF4100"",""#6F9CA4""]","[""green"",""blue"",""orange"",""red"",""grey""]","learning","[0.3333333333333333,0.3333333333333333,0,0.3333333333333333,0]"
"2734","","","wizard-gem-trial","42","225811","0.0-42.0","wizard_gems","","","","2019-08-14T20:01:21Z","2019-08-14T20:10:17Z","536148","150.135.165.121","2019-08-10","06j53w2l9wn7ont","false","4954162651-exa-5929656457-mple","4746","[89,9,42,1,57]","45","33","[""#38A600"",""#005BA8"",""#DA7100"",""#FF4100"",""#6F9CA4""]","[""green"",""blue"",""orange"",""red"",""grey""]","learning","[0.3333333333333333,0.3333333333333333,0,0.3333333333333333,0]"
"2734","","","wizard-gem-trial","43","226451","0.0-43.0","wizard_gems","","","","2019-08-14T20:01:21Z","2019-08-14T20:10:17Z","536148","150.135.165.121","2019-08-10","06j53w2l9wn7ont","false","4954162651-exa-5929656457-mple","5387","[89,9,42,1,57]","45","33","[""#38A600"",""#005BA8"",""#DA7100"",""#FF4100"",""#6F9CA4""]","[""green"",""blue"",""orange"",""red"",""grey""]","learning","[0.3333333333333333,0.3333333333333333,0,0.3333333333333333,0]"
"1983","","","wizard-gem-trial","44","230941","0.0-44.0","wizard_gems","","","","2019-08-14T20:01:21Z","2019-08-14T20:10:17Z","536148","150.135.165.121","2019-08-10","06j53w2l9wn7ont","false","4954162651-exa-5929656457-mple","3986","[68,23,10,15,91]","23","35.33333333333333","[""#38A600"",""#005BA8"",""#DA7100"",""#FF4100"",""#6F9CA4""]","[""green"",""blue"",""orange"",""red"",""grey""]","learning","[0.3333333333333333,0.3333333333333333,0,0.3333333333333333,0]"
"2833","","","wizard-gem-trial","45","236300","0.0-45.0","wizard_gems","","","","2019-08-14T20:01:21Z","2019-08-14T20:10:17Z","536148","150.135.165.121","2019-08-10","06j53w2l9wn7ont","false","4954162651-exa-5929656457-mple","4836","[60,15,32,64,92]","43","46.33333333333333","[""#38A600"",""#005BA8"",""#DA7100"",""#FF4100"",""#6F9CA4""]","[""green"",""blue"",""orange"",""red"",""grey""]","learning","[0.3333333333333333,0.3333333333333333,0,0.3333333333333333,0]"
"2963","","","wizard-gem-trial","46","241781","0.0-46.0","wizard_gems","","","","2019-08-14T20:01:21Z","2019-08-14T20:10:17Z","536148","150.135.165.121","2019-08-10","06j53w2l9wn7ont","false","4954162651-exa-5929656457-mple","4977","[84,25,88,58,48]","62","55.66666666666666","[""#38A600"",""#005BA8"",""#DA7100"",""#FF4100"",""#6F9CA4""]","[""green"",""blue"",""orange"",""red"",""grey""]","learning","[0.3333333333333333,0.3333333333333333,0,0.3333333333333333,0]"
"3354","","","wizard-gem-trial","47","247661","0.0-47.0","wizard_gems","","","","2019-08-14T20:01:21Z","2019-08-14T20:10:17Z","536148","150.135.165.121","2019-08-10","06j53w2l9wn7ont","false","4954162651-exa-5929656457-mple","5357","[85,49,75,21,97]","40","51.666666666666664","[""#38A600"",""#005BA8"",""#DA7100"",""#FF4100"",""#6F9CA4""]","[""green"",""blue"",""orange"",""red"",""grey""]","learning","[0.3333333333333333,0.3333333333333333,0,0.3333333333333333,0]"
"4693","","","wizard-gem-trial","48","254881","0.0-48.0","wizard_gems","","","","2019-08-14T20:01:21Z","2019-08-14T20:10:17Z","536148","150.135.165.121","2019-08-10","06j53w2l9wn7ont","false","4954162651-exa-5929656457-mple","6697","[0,71,95,9,92]","56","26.666666666666664","[""#38A600"",""#005BA8"",""#DA7100"",""#FF4100"",""#6F9CA4""]","[""green"",""blue"",""orange"",""red"",""grey""]","learning","[0.3333333333333333,0.3333333333333333,0,0.3333333333333333,0]"
"4693","","","wizard-gem-trial","49","255602","0.0-49.0","wizard_gems","","","","2019-08-14T20:01:21Z","2019-08-14T20:10:17Z","536148","150.135.165.121","2019-08-10","06j53w2l9wn7ont","false","4954162651-exa-5929656457-mple","7416","[0,71,95,9,92]","56","26.666666666666664","[""#38A600"",""#005BA8"",""#DA7100"",""#FF4100"",""#6F9CA4""]","[""green"",""blue"",""orange"",""red"",""grey""]","learning","[0.3333333333333333,0.3333333333333333,0,0.3333333333333333,0]"
"2430","","","wizard-gem-trial","50","260541","0.0-50.0","wizard_gems","","","","2019-08-14T20:01:21Z","2019-08-14T20:10:17Z","536148","150.135.165.121","2019-08-10","06j53w2l9wn7ont","false","4954162651-exa-5929656457-mple","4437","[88,44,42,98,32]","65","76.66666666666666","[""#38A600"",""#005BA8"",""#DA7100"",""#FF4100"",""#6F9CA4""]","[""green"",""blue"",""orange"",""red"",""grey""]","learning","[0.3333333333333333,0.3333333333333333,0,0.3333333333333333,0]"
"2531","","","wizard-gem-trial","51","265582","0.0-51.0","wizard_gems","","","","2019-08-14T20:01:21Z","2019-08-14T20:10:17Z","536148","150.135.165.121","2019-08-10","06j53w2l9wn7ont","false","4954162651-exa-5929656457-mple","4535","[1,87,6,34,82]","36","40.666666666666664","[""#38A600"",""#005BA8"",""#DA7100"",""#FF4100"",""#6F9CA4""]","[""green"",""blue"",""orange"",""red"",""grey""]","learning","[0.3333333333333333,0.3333333333333333,0,0.3333333333333333,0]"
"2462","","","wizard-gem-trial","52","270581","0.0-52.0","wizard_gems","","","","2019-08-14T20:01:21Z","2019-08-14T20:10:17Z","536148","150.135.165.121","2019-08-10","06j53w2l9wn7ont","false","4954162651-exa-5929656457-mple","4476","[8,31,94,32,62]","43","23.666666666666664","[""#38A600"",""#005BA8"",""#DA7100"",""#FF4100"",""#6F9CA4""]","[""green"",""blue"",""orange"",""red"",""grey""]","learning","[0.3333333333333333,0.3333333333333333,0,0.3333333333333333,0]"
"2012","","","wizard-gem-trial","53","275111","0.0-53.0","wizard_gems","","","","2019-08-14T20:01:21Z","2019-08-14T20:10:17Z","536148","150.135.165.121","2019-08-10","06j53w2l9wn7ont","false","4954162651-exa-5929656457-mple","4026","[75,66,2,14,94]","52","51.666666666666664","[""#38A600"",""#005BA8"",""#DA7100"",""#FF4100"",""#6F9CA4""]","[""green"",""blue"",""orange"",""red"",""grey""]","learning","[0.3333333333333333,0.3333333333333333,0,0.3333333333333333,0]"
"2581","","","wizard-gem-trial","54","280211","0.0-54.0","wizard_gems","","","","2019-08-14T20:01:21Z","2019-08-14T20:10:17Z","536148","150.135.165.121","2019-08-10","06j53w2l9wn7ont","false","4954162651-exa-5929656457-mple","4597","[56,85,72,45,80]","61","62","[""#38A600"",""#005BA8"",""#DA7100"",""#FF4100"",""#6F9CA4""]","[""green"",""blue"",""orange"",""red"",""grey""]","learning","[0.3333333333333333,0.3333333333333333,0,0.3333333333333333,0]"
"5332","","","wizard-gem-trial","55","288082","0.0-55.0","wizard_gems","","","","2019-08-14T20:01:21Z","2019-08-14T20:10:17Z","536148","150.135.165.121","2019-08-10","06j53w2l9wn7ont","false","4954162651-exa-5929656457-mple","7347","[18,54,98,73,36]","47","48.33333333333333","[""#38A600"",""#005BA8"",""#DA7100"",""#FF4100"",""#6F9CA4""]","[""green"",""blue"",""orange"",""red"",""grey""]","learning","[0.3333333333333333,0.3333333333333333,0,0.3333333333333333,0]"
