"rt","url","experiment_phase","trial_type","trial_index","time_elapsed","internal_node_id","experiment_name","workerId","assignmentId","hitId","experiment_start_time","experiment_end_time","total_time","ip_address","version_date","anon_id","demo_mode","completion_code","page_rt","gem_values","response","correct_answer","gem_colors","gem_color_names","phase","gem_weights"
"2558.599999989383","","","wizard-gem-trial","11","66112","0.0-11.0","wizard_gems","","","","2019-08-14T20:56:17Z","2019-08-14T21:05:41Z","563641","37.171.205.9","2019-08-10","w866ebf1p9o6598","false","2928854768-exa-8303994053-mple","4559.799999988172","[18,51,29,4,49]","41","17","[""#005BA8"",""#38A600"",""#FF4100"",""#6F9CA4"",""#DA7100""]","[""blue"",""green"",""red"",""grey"",""orange""]","learning","[0.3333333333333333,0,0.3333333333333333,0.3333333333333333,0]"
"2458.4000000031665","","","wizard-gem-trial","12","71099","0.0-12.0","wizard_gems","","","","2019-08-14T20:56:17Z","2019-08-14T21:05:41Z","563641","37.171.205.9","2019-08-10","w866ebf1p9o6598","false","2928854768-exa-8303994053-mple","4460.499999986496","[24,29,71,16,15]","18","37","[""#005BA8"",""#38A600"",""#FF4100"",""#6F9CA4"",""#DA7100""]","[""blue"",""green"",""red"",""grey"",""orange""]","learning","[0.3333333333333333,0,0.3333333333333333,0.3333333333333333,0]"
"4289.8999999742955","","","wizard-gem-trial","13","77909","0.0-13.0","wizard_gems","","","","2019-08-14T20:56:17Z","2019-08-14T21:05:41Z","563641","37.171.205.9","2019-08-10","w866ebf1p9o6598","false","2928854768-exa-8303994053-mple","6291.1999999778345","[29,74,59,59,18]","34","48.99999999999999","[""#005BA8"",""#38A600"",""#FF4100"",""#6F9CA4"",""#DA7100""]","[""blue"",""green"",""red"",""grey"",""orange""]","learning","[0.3333333333333333,0,0.3333333333333333,0.3333333333333333,0]"
"1673.9999999990687","","","wizard-gem-trial","14","82111","0.0-14.0","wizard_gems","","","","2019-08-14T20:56:17Z","2019-08-14T21:05:41Z","563641","37.171.205.9","2019-08-10","w866ebf1p9o6598","false","2928854768-exa-8303994053-mple","3675.4000000073574","[32,90,23,82,22]","40","45.666666666666664","[""#005BA8"",""#38A600"",""#FF4100"",""#6F9CA4"",""#DA7100""]","[""blue"",""green"",""red"",""grey"",""orange""]","learning","[0.3333333333333333,0,0.3333333333333333,0.3333333333333333,0]"
"2079.200000036508","","","wizard-gem-trial","15","86720","0.0-15.0","wizard_gems","","","","2019-08-14T20:56:17Z","2019-08-14T21:05:41Z","563641","37.171.205.9","2019-08-10","w866ebf1p9o6598","false","2928854768-exa-8303994053-mple","4080.2000000257976","[6,47,26,67,67]","39","33","[""#005BA8"",""#38A600"",""#FF4100"",""#6F9CA4"",""#DA7100""]","[""blue"",""green"",""red"",""grey"",""orange""]","learning","[0.3333333333333333,0,0.3333333333333333,0.3333333333333333,0]"
"2240.4000000096858","","","wizard-gem-trial","16","91492","0.0-16.0","wizard_gems","","","","2019-08-14T20:56:17Z","2019-08-14T21:05:41Z","563641","37.171.205.9","2019-08-10","w866ebf1p9o6598","false","2928854768-exa-8303994053-mple","4241.600000008475","[99,19,39,9,76]","35","49","[""#005BA8"",""#38A600"",""#FF4100"",""#6F9CA4"",""#DA7100""]","[""blue"",""green"",""red"",""grey"",""orange""]","learning","[0.3333333333333333,0,0.3333333333333333,0.3333333333333333,0]"
"3314.39999997383","","","wizard-gem-trial","17","97337","0.0-17.0","wizard_gems","","","","2019-08-14T20:56:17Z","2019-08-14T21:05:41Z","563641","37.171.205.9","2019-08-10","w866ebf1p9o6598","false","2928854768-exa-8303994053-mple","5315.599999972619","[35,65,5,2,70]","18","13.999999999999998","[""#005BA8"",""#38A600"",""#FF4100"",""#6F9CA4"",""#DA7100""]","[""blue"",""green"",""red"",""grey"",""orange""]","learning","[0.3333333333333333,0,0.3333333333333333,0.3333333333333333,0]"
"2672.2000000299886","","","wizard-gem-trial","18","102540","0.0-18.0","wizard_gems","","","","2019-08-14T20:56:17Z","2019-08-14T21:05:41Z","563641","37.171.205.9","2019-08-10","w866ebf1p9o6598","false","2928854768-exa-8303994053-mple","4673.600000038277","[57,4,92,2,3]","43","50.33333333333333","[""#005BA8"",""#38A600"",""#FF4100"",""#6F9CA4"",""#DA7100""]","[""blue"",""green"",""red"",""grey"",""orange""]","learning","[0.3333333333333333,0,0.3333333333333333,0.3333333333333333,0]"
"2760.7999999891035","","","wizard-gem-trial","19","107831","0.0-19.0","wizard_gems","","","","2019-08-14T20:56:17Z","2019-08-14T21:05:41Z","563641","37.171.205.9","2019-08-10","w866ebf1p9o6598","false","2928854768-exa-8303994053-mple","4764.599999994971","[7,51,96,77,25]","74","60","[""#005BA8"",""#38A600"",""#FF4100"",""#6F9CA4"",""#DA7100""]","[""blue"",""green"",""red"",""grey"",""orange""]","learning","[0.3333333333333333,0,0.3333333333333333,0.3333333333333333,0]"
"2183.000000019092","","","wizard-gem-trial","20","112540","0.0-20.0","wizard_gems","","","","2019-08-14T20:56:17Z","2019-08-14T21:05:41Z","563641","37.171.205.9","2019-08-10","w866ebf1p9o6598","false","2928854768-exa-8303994053-mple","4184.899999992922","[93,7,62,45,1]","49","66.66666666666666","[""#005BA8"",""#38A600"",""#FF4100"",""#6F9CA4"",""#DA7100""]","[""blue"",""green"",""red"",""grey"",""orange""]","learning","[0.3333333333333333,0,0.3333333333333333,0.3333333333333333,0]"
"3556.9000000250526","","","wizard-gem-trial","21","118627","0.0-21.0","wizard_gems","","","","2019-08-14T20:56:17Z","2019-08-14T21:05:41Z","563641","37.171.205.9","2019-08-10","w866ebf1p9o6598","false","2928854768-exa-8303994053-mple","5558.300000033341","[60,52,67,55,88]","58","60.66666666666666","[""#005BA8"",""#38A600"",""#FF4100"",""#6F9CA4"",""#DA7100""]","[""blue"",""green"",""red"",""grey"",""orange""]","learning","[0.3333333333333333,0,0.3333333333333333,0.3333333333333333,0]"
"2915.099999983795","","","wizard-gem-trial","22","124072","0.0-22.0","wizard_gems","","","","2019-08-14T20:56:17Z","2019-08-14T21:05:41Z","563641","37.171.205.9","2019-08-10","w866ebf1p9o6598","false","2928854768-exa-8303994053-mple","4916.700000001583","[35,70,76,81,30]","64","64","[""#005BA8"",""#38A600"",""#FF4100"",""#6F9CA4"",""#DA7100""]","[""blue"",""green"",""red"",""grey"",""orange""]","learning","[0.3333333333333333,0,0.3333333333333333,0.3333333333333333,0]"
"3008.1999999820255","","","wizard-gem-trial","23","129611","0.0-23.0","wizard_gems","","","","2019-08-14T20:56:17Z","2019-08-14T21:05:41Z","563641","37.171.205.9","2019-08-10","w866ebf1p9o6598","false","2928854768-exa-8303994053-mple","5009.399999980815","[97,1,85,48,94]","74","76.66666666666666","[""#005BA8"",""#38A600"",""#FF4100"",""#6F9CA4"",""#DA7100""]","[""blue"",""green"",""red"",""grey"",""orange""]","learning","[0.3333333333333333,0,0.3333333333333333,0.3333333333333333,0]"
"3505.799999984447","","","wizard-gem-trial","24","135647","0.0-24.0","wizard_gems","","","","2019-08-14T20:56:17Z","2019-08-14T21:05:41Z","563641","37.171.205.9","2019-08-10","w866ebf1p9o6598","false","2928854768-exa-8303994053-mple","5506.899999978486","[10,52,82,19,63]","43","37","[""#005BA8"",""#38A600"",""#FF4100"",""#6F9CA4"",""#DA7100""]","[""blue"",""green"",""red"",""grey"",""orange""]","learning","[0.3333333333333333,0,0.3333333333333333,0.3333333333333333,0]"
"5696.1000000010245","","","wizard-gem-trial","25","143886","0.0-25.0","wizard_gems","","","","2019-08-14T20:56:17Z","2019-08-14T21:05:41Z","563641","37.171.205.9","2019-08-10","w866ebf1p9o6598","false","2928854768-exa-8303994053-mple","7704.700000002049","[30,84,5,16,6]","41","17","[""#005BA8"",""#38A600"",""#FF4100"",""#6F9CA4"",""#DA7100""]","[""blue"",""green"",""red"",""grey"",""orange""]","learning","[0.3333333333333333,0,0.3333333333333333,0.3333333333333333,0]"
"2379.799999995157","","","wizard-gem-trial","26","148856","0.0-26.0","wizard_gems","","","","2019-08-14T20:56:17Z","2019-08-14T21:05:41Z","563641","37.171.205.9","2019-08-10","w866ebf1p9o6598","false","2928854768-exa-8303994053-mple","4380.799999984447","[29,37,43,67,75]","63","46.33333333333333","[""#005BA8"",""#38A600"",""#FF4100"",""#6F9CA4"",""#DA7100""]","[""blue"",""green"",""red"",""grey"",""orange""]","learning","[0.3333333333333333,0,0.3333333333333333,0.3333333333333333,0]"
"3157.3999999673106","","","wizard-gem-trial","27","154545","0.0-27.0","wizard_gems","","","","2019-08-14T20:56:17Z","2019-08-14T21:05:41Z","563641","37.171.205.9","2019-08-10","w866ebf1p9o6598","false","2928854768-exa-8303994053-mple","5158.999999985099","[8,58,25,71,28]","41","34.666666666666664","[""#005BA8"",""#38A600"",""#FF4100"",""#6F9CA4"",""#DA7100""]","[""blue"",""green"",""red"",""grey"",""orange""]","learning","[0.3333333333333333,0,0.3333333333333333,0.3333333333333333,0]"
"1751.9000000320375","","","wizard-gem-trial","28","158828","0.0-28.0","wizard_gems","","","","2019-08-14T20:56:17Z","2019-08-14T21:05:41Z","563641","37.171.205.9","2019-08-10","w866ebf1p9o6598","false","2928854768-exa-8303994053-mple","3753.000000026077","[97,47,69,83,91]","81","83","[""#005BA8"",""#38A600"",""#FF4100"",""#6F9CA4"",""#DA7100""]","[""blue"",""green"",""red"",""grey"",""orange""]","learning","[0.3333333333333333,0,0.3333333333333333,0.3333333333333333,0]"
"2059.6000000368804","","","wizard-gem-trial","29","163404","0.0-29.0","wizard_gems","","","","2019-08-14T20:56:17Z","2019-08-14T21:05:41Z","563641","37.171.205.9","2019-08-10","w866ebf1p9o6598","false","2928854768-exa-8303994053-mple","4060.8000000356697","[87,88,6,98,94]","95","63.666666666666664","[""#005BA8"",""#38A600"",""#FF4100"",""#6F9CA4"",""#DA7100""]","[""blue"",""green"",""red"",""grey"",""orange""]","learning","[0.3333333333333333,0,0.3333333333333333,0.3333333333333333,0]"
"3236.299999989569","","","wizard-gem-trial","30","169171","0.0-30.0","wizard_gems","","","","2019-08-14T20:56:17Z","2019-08-14T21:05:41Z","563641","37.171.205.9","2019-08-10","w866ebf1p9o6598","false","2928854768-exa-8303994053-mple","5237.4999999883585","[50,14,9,96,52]","56","51.666666666666664","[""#005BA8"",""#38A600"",""#FF4100"",""#6F9CA4"",""#DA7100""]","[""blue"",""green"",""red"",""grey"",""orange""]","learning","[0.3333333333333333,0,0.3333333333333333,0.3333333333333333,0]"
"2155.7000000029802","","","wizard-gem-trial","31","173858","0.0-31.0","wizard_gems","","","","2019-08-14T20:56:17Z","2019-08-14T21:05:41Z","563641","37.171.205.9","2019-08-10","w866ebf1p9o6598","false","2928854768-exa-8303994053-mple","4157.400000025518","[15,53,68,82,95]","71","55","[""#005BA8"",""#38A600"",""#FF4100"",""#6F9CA4"",""#DA7100""]","[""blue"",""green"",""red"",""grey"",""orange""]","learning","[0.3333333333333333,0,0.3333333333333333,0.3333333333333333,0]"
"2139.400000043679","","","wizard-gem-trial","32","178529","0.0-32.0","wizard_gems","","","","2019-08-14T20:56:17Z","2019-08-14T21:05:41Z","563641","37.171.205.9","2019-08-10","w866ebf1p9o6598","false","2928854768-exa-8303994053-mple","4141.200000012759","[42,62,8,97,84]","64","49","[""#005BA8"",""#38A600"",""#FF4100"",""#6F9CA4"",""#DA7100""]","[""blue"",""green"",""red"",""grey"",""orange""]","learning","[0.3333333333333333,0,0.3333333333333333,0.3333333333333333,0]"
"3661.199999973178","","","wizard-gem-trial","33","184723","0.0-33.0","wizard_gems","","","","2019-08-14T20:56:17Z","2019-08-14T21:05:41Z","563641","37.171.205.9","2019-08-10","w866ebf1p9o6598","false","2928854768-exa-8303994053-mple","5662.499999976717","[15,38,11,28,39]","26","18","[""#005BA8"",""#38A600"",""#FF4100"",""#6F9CA4"",""#DA7100""]","[""blue"",""green"",""red"",""grey"",""orange""]","learning","[0.3333333333333333,0,0.3333333333333333,0.3333333333333333,0]"
"2901.099999959115","","","wizard-gem-trial","34","190157","0.0-34.0","wizard_gems","","","","2019-08-14T20:56:17Z","2019-08-14T21:05:41Z","563641","37.171.205.9","2019-08-10","w866ebf1p9o6598","false","2928854768-exa-8303994053-mple","4902.899999986403","[69,14,53,5,6]","39","42.33333333333333","[""#005BA8"",""#38A600"",""#FF4100"",""#6F9CA4"",""#DA7100""]","[""blue"",""green"",""red"",""grey"",""orange""]","learning","[0.3333333333333333,0,0.3333333333333333,0.3333333333333333,0]"
"3038.0000000004657","","","wizard-gem-trial","35","195726","0.0-35.0","wizard_gems","","","","2019-08-14T20:56:17Z","2019-08-14T21:05:41Z","563641","37.171.205.9","2019-08-10","w866ebf1p9o6598","false","2928854768-exa-8303994053-mple","5039.700000023004","[82,85,41,12,94]","47","45","[""#005BA8"",""#38A600"",""#FF4100"",""#6F9CA4"",""#DA7100""]","[""blue"",""green"",""red"",""grey"",""orange""]","learning","[0.3333333333333333,0,0.3333333333333333,0.3333333333333333,0]"
"2236.800000013318","","","wizard-gem-trial","36","200488","0.0-36.0","wizard_gems","","","","2019-08-14T20:56:17Z","2019-08-14T21:05:41Z","563641","37.171.205.9","2019-08-10","w866ebf1p9o6598","false","2928854768-exa-8303994053-mple","4238.600000040606","[82,38,18,37,61]","51","45.66666666666666","[""#005BA8"",""#38A600"",""#FF4100"",""#6F9CA4"",""#DA7100""]","[""blue"",""green"",""red"",""grey"",""orange""]","learning","[0.3333333333333333,0,0.3333333333333333,0.3333333333333333,0]"
"2062.7999999560416","","","wizard-gem-trial","37","205082","0.0-37.0","wizard_gems","","","","2019-08-14T20:56:17Z","2019-08-14T21:05:41Z","563641","37.171.205.9","2019-08-10","w866ebf1p9o6598","false","2928854768-exa-8303994053-mple","4064.1999999643303","[8,53,14,3,70]","16","8.333333333333332","[""#005BA8"",""#38A600"",""#FF4100"",""#6F9CA4"",""#DA7100""]","[""blue"",""green"",""red"",""grey"",""orange""]","learning","[0.3333333333333333,0,0.3333333333333333,0.3333333333333333,0]"
"2603.3999999635853","","","wizard-gem-trial","38","210217","0.0-38.0","wizard_gems","","","","2019-08-14T20:56:17Z","2019-08-14T21:05:41Z","563641","37.171.205.9","2019-08-10","w866ebf1p9o6598","false","2928854768-exa-8303994053-mple","4605.099999986123","[12,63,51,98,40]","24","53.666666666666664","[""#005BA8"",""#38A600"",""#FF4100"",""#6F9CA4"",""#DA7100""]","[""blue"",""green"",""red"",""grey"",""orange""]","learning","[0.3333333333333333,0,0.3333333333333333,0.3333333333333333,0]"
"2619.699999981094","","","wizard-gem-trial","39","215366","0.0-39.0","wizard_gems","","","","2019-08-14T20:56:17Z","2019-08-14T21:05:41Z","563641","37.171.205.9","2019-08-10","w866ebf1p9o6598","false","2928854768-exa-8303994053-mple","4620.999999984633","[94,70,37,51,5]","40","60.666666666666664","[""#005BA8"",""#38A600"",""#FF4100"",""#6F9CA4"",""#DA7100""]","[""blue"",""green"",""red"",""grey"",""orange""]","learning","[0.3333333333333333,0,0.3333333333333333,0.3333333333333333,0]"
"2573.7000000081025","","","wizard-gem-trial","40","220470","0.0-40.0","wizard_gems","","","","2019-08-14T20:56:17Z","2019-08-14T21:05:41Z","563641","37.171.205.9","2019-08-10","w866ebf1p9o6598","false","2928854768-exa-8303994053-mple","4577.199999999721","[87,61,43,16,33]","48","48.666666666666664","[""#005BA8"",""#38A600"",""#FF4100"",""#6F9CA4"",""#DA7100""]","[""blue"",""green"",""red"",""grey"",""orange""]","learning","[0.3333333333333333,0,0.3333333333333333,0.3333333333333333,0]"
"2568.700000003446","","","wizard-gem-trial","41","225574","0.0-41.0","wizard_gems","","","","2019-08-14T20:56:17Z","2019-08-14T21:05:41Z","563641","37.171.205.9","2019-08-10","w866ebf1p9o6598","false","2928854768-exa-8303994053-mple","4570.000000006985","[86,3,33,78,80]","51","65.66666666666666","[""#005BA8"",""#38A600"",""#FF4100"",""#6F9CA4"",""#DA7100""]","[""blue"",""green"",""red"",""grey"",""orange""]","learning","[0.3333333333333333,0,0.3333333333333333,0.3333333333333333,0]"
"3003.8000000058673","","","wizard-gem-trial","42","231096","0.0-42.0","wizard_gems","","","","2019-08-14T20:56:17Z","2019-08-14T21:05:41Z","563641","37.171.205.9","2019-08-10","w866ebf1p9o6598","false","2928854768-exa-8303994053-mple","5005.500000028405","[89,26,13,17,86]","44","39.666666666666664","[""#005BA8"",""#38A600"",""#FF4100"",""#6F9CA4"",""#DA7100""]","[""blue"",""green"",""red"",""grey"",""orange""]","learning","[0.3333333333333333,0,0.3333333333333333,0.3333333333333333,0]"
"3539.600000018254","","","wizard-gem-trial","43","237184","0.0-43.0","wizard_gems","","","","2019-08-14T20:56:17Z","2019-08-14T21:05:41Z","563641","37.171.205.9","2019-08-10","w866ebf1p9o6598","false","2928854768-exa-8303994053-mple","5540.800000017043","[65,67,43,79,96]","63","62.33333333333333","[""#005BA8"",""#38A600"",""#FF4100"",""#6F9CA4"",""#DA7100""]","[""blue"",""green"",""red"",""grey"",""orange""]","learning","[0.3333333333333333,0,0.3333333333333333,0.3333333333333333,0]"
"3452.1999999997206","","","wizard-gem-trial","44","243180","0.0-44.0","wizard_gems","","","","2019-08-14T20:56:17Z","2019-08-14T21:05:41Z","563641","37.171.205.9","2019-08-10","w866ebf1p9o6598","false","2928854768-exa-8303994053-mple","5453.100000042468","[0,85,94,27,51]","47","40.33333333333333","[""#005BA8"",""#38A600"",""#FF4100"",""#6F9CA4"",""#DA7100""]","[""blue"",""green"",""red"",""grey"",""orange""]","learning","[0.3333333333333333,0,0.3333333333333333,0.3333333333333333,0]"
"5997.000000032131","","","wizard-gem-trial","45","251707","0.0-45.0","wizard_gems","","","","2019-08-14T20:56:17Z","2019-08-14T21:05:41Z","563641","37.171.205.9","2019-08-10","w866ebf1p9o6598","false","2928854768-exa-8303994053-mple","7998.4999999869615","[88,3,86,23,96]","63","65.66666666666667","[""#005BA8"",""#38A600"",""#FF4100"",""#6F9CA4"",""#DA7100""]","[""blue"",""green"",""red"",""grey"",""orange""]","learning","[0.3333333333333333,0,0.3333333333333333,0.3333333333333333,0]"
"3177.9000000096858","","","wizard-gem-trial","46","257414","0.0-46.0","wizard_gems","","","","2019-08-14T20:56:17Z","2019-08-14T21:05:41Z","563641","37.171.205.9","2019-08-10","w866ebf1p9o6598","false","2928854768-exa-8303994053-mple","5179.100000008475","[10,87,15,92,25]","43","39","[""#005BA8"",""#38A600"",""#FF4100"",""#6F9CA4"",""#DA7100""]","[""blue"",""green"",""red"",""grey"",""orange""]","learning","[0.3333333333333333,0,0.3333333333333333,0.3333333333333333,0]"
"3406.5999999875203","","","wizard-gem-trial","47","263349","0.0-47.0","wizard_gems","","","","2019-08-14T20:56:17Z","2019-08-14T21:05:41Z","563641","37.171.205.9","2019-08-10","w866ebf1p9o6598","false","2928854768-exa-8303994053-mple","5408.3999999566","[94,5,33,4,88]","37","43.666666666666664","[""#005BA8"",""#38A600"",""#FF4100"",""#6F9CA4"",""#DA7100""]","[""blue"",""green"",""red"",""grey"",""orange""]","learning","[0.3333333333333333,0,0.3333333333333333,0.3333333333333333,0]"
"2040.3999999980442","","","wizard-gem-trial","48","267916","0.0-48.0","wizard_gems","","","","2019-08-14T20:56:17Z","2019-08-14T21:05:41Z","563641","37.171.205.9","2019-08-10","w866ebf1p9o6598","false","2928854768-exa-8303994053-mple","4041.5999999968335","[48,48,72,35,70]","55","51.666666666666664","[""#005BA8"",""#38A600"",""#FF4100"",""#6F9CA4"",""#DA7100""]","[""blue"",""green"",""red"",""grey"",""orange""]","learning","[0.3333333333333333,0,0.3333333333333333,0.3333333333333333,0]"
"3642.3000000067987","","","wizard-gem-trial","49","274094","0.0-49.0","wizard_gems","","","","2019-08-14T20:56:17Z","2019-08-14T21:05:41Z","563641","37.171.205.9","2019-08-10","w866ebf1p9o6598","false","2928854768-exa-8303994053-mple","5644.1999999806285","[6,27,94,0,58]","56","33.33333333333333","[""#005BA8"",""#38A600"",""#FF4100"",""#6F9CA4"",""#DA7100""]","[""blue"",""green"",""red"",""grey"",""orange""]","learning","[0.3333333333333333,0,0.3333333333333333,0.3333333333333333,0]"
"1923.4000000287779","","","wizard-gem-trial","50","278547","0.0-50.0","wizard_gems","","","","2019-08-14T20:56:17Z","2019-08-14T21:05:41Z","563641","37.171.205.9","2019-08-10","w866ebf1p9o6598","false","2928854768-exa-8303994053-mple","3924.5000000228174","[87,51,28,87,64]","49","67.33333333333333","[""#005BA8"",""#38A600"",""#FF4100"",""#6F9CA4"",""#DA7100""]","[""blue"",""green"",""red"",""grey"",""orange""]","learning","[0.3333333333333333,0,0.3333333333333333,0.3333333333333333,0]"
"3503.8000000058673","","","wizard-gem-trial","51","284583","0.0-51.0","wizard_gems","","","","2019-08-14T20:56:17Z","2019-08-14T21:05:41Z","563641","37.171.205.9","2019-08-10","w866ebf1p9o6598","false","2928854768-exa-8303994053-mple","5504.899999999907","[81,72,29,66,98]","43","58.666666666666664","[""#005BA8"",""#38A600"",""#FF4100"",""#6F9CA4"",""#DA7100""]","[""blue"",""green"",""red"",""grey"",""orange""]","learning","[0.3333333333333333,0,0.3333333333333333,0.3333333333333333,0]"
"8051.100000040606","","","wizard-gem-trial","52","295148","0.0-52.0","wizard_gems","","","","2019-08-14T20:56:17Z","2019-08-14T21:05:41Z","563641","37.171.205.9","2019-08-10","w866ebf1p9o6598","false","2928854768-exa-8303994053-mple","10052.700000000186","[6,25,73,90,3]","34","56.33333333333333","[""#005BA8"",""#38A600"",""#FF4100"",""#6F9CA4"",""#DA7100""]","[""blue"",""green"",""red"",""grey"",""orange""]","learning","[0.3333333333333333,0,0.3333333333333333,0.3333333333333333,0]"
"2479.6000000205822","","","wizard-gem-trial","53","300157","0.0-53.0","wizard_gems","","","","2019-08-14T20:56:17Z","2019-08-14T21:05:41Z","563641","37.171.205.9","2019-08-10","w866ebf1p9o6598","false","2928854768-exa-8303994053-mple","4480.8000000193715","[61,92,2,1,9]","17","21.333333333333332","[""#005BA8"",""#38A600"",""#FF4100"",""#6F9CA4"",""#DA7100""]","[""blue"",""green"",""red"",""grey"",""orange""]","learning","[0.3333333333333333,0,0.3333333333333333,0.3333333333333333,0]"
