"rt","url","experiment_phase","trial_type","trial_index","time_elapsed","internal_node_id","experiment_name","workerId","assignmentId","hitId","experiment_start_time","experiment_end_time","total_time","ip_address","version_date","anon_id","demo_mode","completion_code","page_rt","gem_values","response","correct_answer","gem_colors","gem_color_names","phase","gem_weights"
"2908","","","wizard-gem-trial","19","125191","0.0-19.0","wizard_gems","","","","2019-08-14T12:51:37Z","2019-08-14T13:01:12Z","575245","108.30.189.191","2019-08-10","1cdzsxek92mz66k","false","3249289951-exa-8591864922-mple","4909","[48,66,71,55,100]","81","79","[""#38A600"",""#6F9CA4"",""#005BA8"",""#DA7100"",""#FF4100""]","[""green"",""grey"",""blue"",""orange"",""red""]","learning","[0,0.3333333333333333,0.3333333333333333,0,0.3333333333333333]"
"2528","","","wizard-gem-trial","20","130228","0.0-20.0","wizard_gems","","","","2019-08-14T12:51:37Z","2019-08-14T13:01:12Z","575245","108.30.189.191","2019-08-10","1cdzsxek92mz66k","false","3249289951-exa-8591864922-mple","4529","[11,1,25,70,33]","40","19.666666666666664","[""#38A600"",""#6F9CA4"",""#005BA8"",""#DA7100"",""#FF4100""]","[""green"",""grey"",""blue"",""orange"",""red""]","learning","[0,0.3333333333333333,0.3333333333333333,0,0.3333333333333333]"
"2871","","","wizard-gem-trial","21","135611","0.0-21.0","wizard_gems","","","","2019-08-14T12:51:37Z","2019-08-14T13:01:12Z","575245","108.30.189.191","2019-08-10","1cdzsxek92mz66k","false","3249289951-exa-8591864922-mple","4872","[85,95,88,18,14]","57","65.66666666666667","[""#38A600"",""#6F9CA4"",""#005BA8"",""#DA7100"",""#FF4100""]","[""green"",""grey"",""blue"",""orange"",""red""]","learning","[0,0.3333333333333333,0.3333333333333333,0,0.3333333333333333]"
"2258","","","wizard-gem-trial","22","140382","0.0-22.0","wizard_gems","","","","2019-08-14T12:51:37Z","2019-08-14T13:01:12Z","575245","108.30.189.191","2019-08-10","1cdzsxek92mz66k","false","3249289951-exa-8591864922-mple","4259","[42,62,44,44,5]","29","36.99999999999999","[""#38A600"",""#6F9CA4"",""#005BA8"",""#DA7100"",""#FF4100""]","[""green"",""grey"",""blue"",""orange"",""red""]","learning","[0,0.3333333333333333,0.3333333333333333,0,0.3333333333333333]"
"2686","","","wizard-gem-trial","23","145579","0.0-23.0","wizard_gems","","","","2019-08-14T12:51:37Z","2019-08-14T13:01:12Z","575245","108.30.189.191","2019-08-10","1cdzsxek92mz66k","false","3249289951-exa-8591864922-mple","4687","[55,60,62,84,38]","52","53.33333333333333","[""#38A600"",""#6F9CA4"",""#005BA8"",""#DA7100"",""#FF4100""]","[""green"",""grey"",""blue"",""orange"",""red""]","learning","[0,0.3333333333333333,0.3333333333333333,0,0.3333333333333333]"
"13144","","","wizard-gem-trial","24","161234","0.0-24.0","wizard_gems","","","","2019-08-14T12:51:37Z","2019-08-14T13:01:12Z","575245","108.30.189.191","2019-08-10","1cdzsxek92mz66k","false","3249289951-exa-8591864922-mple","15145","[30,88,1,13,14]","39","34.33333333333333","[""#38A600"",""#6F9CA4"",""#005BA8"",""#DA7100"",""#FF4100""]","[""green"",""grey"",""blue"",""orange"",""red""]","learning","[0,0.3333333333333333,0.3333333333333333,0,0.3333333333333333]"
"1694","","","wizard-gem-trial","25","165441","0.0-25.0","wizard_gems","","","","2019-08-14T12:51:37Z","2019-08-14T13:01:12Z","575245","108.30.189.191","2019-08-10","1cdzsxek92mz66k","false","3249289951-exa-8591864922-mple","3694","[22,57,90,12,25]","62","57.33333333333333","[""#38A600"",""#6F9CA4"",""#005BA8"",""#DA7100"",""#FF4100""]","[""green"",""grey"",""blue"",""orange"",""red""]","learning","[0,0.3333333333333333,0.3333333333333333,0,0.3333333333333333]"
"3384","","","wizard-gem-trial","26","171336","0.0-26.0","wizard_gems","","","","2019-08-14T12:51:37Z","2019-08-14T13:01:12Z","575245","108.30.189.191","2019-08-10","1cdzsxek92mz66k","false","3249289951-exa-8591864922-mple","5385","[79,38,16,67,77]","53","43.666666666666664","[""#38A600"",""#6F9CA4"",""#005BA8"",""#DA7100"",""#FF4100""]","[""green"",""grey"",""blue"",""orange"",""red""]","learning","[0,0.3333333333333333,0.3333333333333333,0,0.3333333333333333]"
"2835","","","wizard-gem-trial","27","176682","0.0-27.0","wizard_gems","","","","2019-08-14T12:51:37Z","2019-08-14T13:01:12Z","575245","108.30.189.191","2019-08-10","1cdzsxek92mz66k","false","3249289951-exa-8591864922-mple","4836","[65,94,82,57,10]","43","62","[""#38A600"",""#6F9CA4"",""#005BA8"",""#DA7100"",""#FF4100""]","[""green"",""grey"",""blue"",""orange"",""red""]","learning","[0,0.3333333333333333,0.3333333333333333,0,0.3333333333333333]"
"1302","","","wizard-gem-trial","28","180495","0.0-28.0","wizard_gems","","","","2019-08-14T12:51:37Z","2019-08-14T13:01:12Z","575245","108.30.189.191","2019-08-10","1cdzsxek92mz66k","false","3249289951-exa-8591864922-mple","3303","[37,91,45,42,29]","60","54.99999999999999","[""#38A600"",""#6F9CA4"",""#005BA8"",""#DA7100"",""#FF4100""]","[""green"",""grey"",""blue"",""orange"",""red""]","learning","[0,0.3333333333333333,0.3333333333333333,0,0.3333333333333333]"
"2123","","","wizard-gem-trial","29","185130","0.0-29.0","wizard_gems","","","","2019-08-14T12:51:37Z","2019-08-14T13:01:12Z","575245","108.30.189.191","2019-08-10","1cdzsxek92mz66k","false","3249289951-exa-8591864922-mple","4123","[85,9,95,22,18]","40","40.666666666666664","[""#38A600"",""#6F9CA4"",""#005BA8"",""#DA7100"",""#FF4100""]","[""green"",""grey"",""blue"",""orange"",""red""]","learning","[0,0.3333333333333333,0.3333333333333333,0,0.3333333333333333]"
"1718","","","wizard-gem-trial","30","189361","0.0-30.0","wizard_gems","","","","2019-08-14T12:51:37Z","2019-08-14T13:01:12Z","575245","108.30.189.191","2019-08-10","1cdzsxek92mz66k","false","3249289951-exa-8591864922-mple","3719","[85,79,82,34,99]","87","86.66666666666666","[""#38A600"",""#6F9CA4"",""#005BA8"",""#DA7100"",""#FF4100""]","[""green"",""grey"",""blue"",""orange"",""red""]","learning","[0,0.3333333333333333,0.3333333333333333,0,0.3333333333333333]"
"4365","","","wizard-gem-trial","31","196238","0.0-31.0","wizard_gems","","","","2019-08-14T12:51:37Z","2019-08-14T13:01:12Z","575245","108.30.189.191","2019-08-10","1cdzsxek92mz66k","false","3249289951-exa-8591864922-mple","6365","[7,31,56,50,65]","54","50.66666666666666","[""#38A600"",""#6F9CA4"",""#005BA8"",""#DA7100"",""#FF4100""]","[""green"",""grey"",""blue"",""orange"",""red""]","learning","[0,0.3333333333333333,0.3333333333333333,0,0.3333333333333333]"
"1596","","","wizard-gem-trial","32","200345","0.0-32.0","wizard_gems","","","","2019-08-14T12:51:37Z","2019-08-14T13:01:12Z","575245","108.30.189.191","2019-08-10","1cdzsxek92mz66k","false","3249289951-exa-8591864922-mple","3596","[45,21,19,31,22]","40","20.666666666666664","[""#38A600"",""#6F9CA4"",""#005BA8"",""#DA7100"",""#FF4100""]","[""green"",""grey"",""blue"",""orange"",""red""]","learning","[0,0.3333333333333333,0.3333333333333333,0,0.3333333333333333]"
"2919","","","wizard-gem-trial","33","205777","0.0-33.0","wizard_gems","","","","2019-08-14T12:51:37Z","2019-08-14T13:01:12Z","575245","108.30.189.191","2019-08-10","1cdzsxek92mz66k","false","3249289951-exa-8591864922-mple","4920","[79,99,47,21,37]","57","61","[""#38A600"",""#6F9CA4"",""#005BA8"",""#DA7100"",""#FF4100""]","[""green"",""grey"",""blue"",""orange"",""red""]","learning","[0,0.3333333333333333,0.3333333333333333,0,0.3333333333333333]"
"1449","","","wizard-gem-trial","34","209737","0.0-34.0","wizard_gems","","","","2019-08-14T12:51:37Z","2019-08-14T13:01:12Z","575245","108.30.189.191","2019-08-10","1cdzsxek92mz66k","false","3249289951-exa-8591864922-mple","3450","[23,79,85,35,87]","88","83.66666666666666","[""#38A600"",""#6F9CA4"",""#005BA8"",""#DA7100"",""#FF4100""]","[""green"",""grey"",""blue"",""orange"",""red""]","learning","[0,0.3333333333333333,0.3333333333333333,0,0.3333333333333333]"
"1717","","","wizard-gem-trial","35","213967","0.0-35.0","wizard_gems","","","","2019-08-14T12:51:37Z","2019-08-14T13:01:12Z","575245","108.30.189.191","2019-08-10","1cdzsxek92mz66k","false","3249289951-exa-8591864922-mple","3717","[63,33,84,4,87]","72","68","[""#38A600"",""#6F9CA4"",""#005BA8"",""#DA7100"",""#FF4100""]","[""green"",""grey"",""blue"",""orange"",""red""]","learning","[0,0.3333333333333333,0.3333333333333333,0,0.3333333333333333]"
"2185","","","wizard-gem-trial","36","218663","0.0-36.0","wizard_gems","","","","2019-08-14T12:51:37Z","2019-08-14T13:01:12Z","575245","108.30.189.191","2019-08-10","1cdzsxek92mz66k","false","3249289951-exa-8591864922-mple","4185","[9,27,22,4,92]","51","47","[""#38A600"",""#6F9CA4"",""#005BA8"",""#DA7100"",""#FF4100""]","[""green"",""grey"",""blue"",""orange"",""red""]","learning","[0,0.3333333333333333,0.3333333333333333,0,0.3333333333333333]"
"1405","","","wizard-gem-trial","37","222579","0.0-37.0","wizard_gems","","","","2019-08-14T12:51:37Z","2019-08-14T13:01:12Z","575245","108.30.189.191","2019-08-10","1cdzsxek92mz66k","false","3249289951-exa-8591864922-mple","3405","[87,63,64,15,36]","27","54.33333333333333","[""#38A600"",""#6F9CA4"",""#005BA8"",""#DA7100"",""#FF4100""]","[""green"",""grey"",""blue"",""orange"",""red""]","learning","[0,0.3333333333333333,0.3333333333333333,0,0.3333333333333333]"
"2569","","","wizard-gem-trial","38","227662","0.0-38.0","wizard_gems","","","","2019-08-14T12:51:37Z","2019-08-14T13:01:12Z","575245","108.30.189.191","2019-08-10","1cdzsxek92mz66k","false","3249289951-exa-8591864922-mple","4569","[14,4,10,21,97]","65","36.99999999999999","[""#38A600"",""#6F9CA4"",""#005BA8"",""#DA7100"",""#FF4100""]","[""green"",""grey"",""blue"",""orange"",""red""]","learning","[0,0.3333333333333333,0.3333333333333333,0,0.3333333333333333]"
"2284","","","wizard-gem-trial","39","232458","0.0-39.0","wizard_gems","","","","2019-08-14T12:51:37Z","2019-08-14T13:01:12Z","575245","108.30.189.191","2019-08-10","1cdzsxek92mz66k","false","3249289951-exa-8591864922-mple","4284","[73,16,100,70,62]","59","59.33333333333333","[""#38A600"",""#6F9CA4"",""#005BA8"",""#DA7100"",""#FF4100""]","[""green"",""grey"",""blue"",""orange"",""red""]","learning","[0,0.3333333333333333,0.3333333333333333,0,0.3333333333333333]"
"1348","","","wizard-gem-trial","40","236320","0.0-40.0","wizard_gems","","","","2019-08-14T12:51:37Z","2019-08-14T13:01:12Z","575245","108.30.189.191","2019-08-10","1cdzsxek92mz66k","false","3249289951-exa-8591864922-mple","3350","[13,77,79,23,54]","71","70","[""#38A600"",""#6F9CA4"",""#005BA8"",""#DA7100"",""#FF4100""]","[""green"",""grey"",""blue"",""orange"",""red""]","learning","[0,0.3333333333333333,0.3333333333333333,0,0.3333333333333333]"
"2075","","","wizard-gem-trial","41","240907","0.0-41.0","wizard_gems","","","","2019-08-14T12:51:37Z","2019-08-14T13:01:12Z","575245","108.30.189.191","2019-08-10","1cdzsxek92mz66k","false","3249289951-exa-8591864922-mple","4074","[25,31,43,17,43]","47","39","[""#38A600"",""#6F9CA4"",""#005BA8"",""#DA7100"",""#FF4100""]","[""green"",""grey"",""blue"",""orange"",""red""]","learning","[0,0.3333333333333333,0.3333333333333333,0,0.3333333333333333]"
"2883","","","wizard-gem-trial","42","246302","0.0-42.0","wizard_gems","","","","2019-08-14T12:51:37Z","2019-08-14T13:01:12Z","575245","108.30.189.191","2019-08-10","1cdzsxek92mz66k","false","3249289951-exa-8591864922-mple","4883","[33,92,33,23,2]","44","42.33333333333333","[""#38A600"",""#6F9CA4"",""#005BA8"",""#DA7100"",""#FF4100""]","[""green"",""grey"",""blue"",""orange"",""red""]","learning","[0,0.3333333333333333,0.3333333333333333,0,0.3333333333333333]"
"4881","","","wizard-gem-trial","43","253696","0.0-43.0","wizard_gems","","","","2019-08-14T12:51:37Z","2019-08-14T13:01:12Z","575245","108.30.189.191","2019-08-10","1cdzsxek92mz66k","false","3249289951-exa-8591864922-mple","6881","[89,36,37,10,56]","57","43","[""#38A600"",""#6F9CA4"",""#005BA8"",""#DA7100"",""#FF4100""]","[""green"",""grey"",""blue"",""orange"",""red""]","learning","[0,0.3333333333333333,0.3333333333333333,0,0.3333333333333333]"
"2037","","","wizard-gem-trial","44","258245","0.0-44.0","wizard_gems","","","","2019-08-14T12:51:37Z","2019-08-14T13:01:12Z","575245","108.30.189.191","2019-08-10","1cdzsxek92mz66k","false","3249289951-exa-8591864922-mple","4037","[37,6,38,67,60]","45","34.666666666666664","[""#38A600"",""#6F9CA4"",""#005BA8"",""#DA7100"",""#FF4100""]","[""green"",""grey"",""blue"",""orange"",""red""]","learning","[0,0.3333333333333333,0.3333333333333333,0,0.3333333333333333]"
"7580","","","wizard-gem-trial","45","268339","0.0-45.0","wizard_gems","","","","2019-08-14T12:51:37Z","2019-08-14T13:01:12Z","575245","108.30.189.191","2019-08-10","1cdzsxek92mz66k","false","3249289951-exa-8591864922-mple","9580","[64,52,12,57,87]","46","50.33333333333333","[""#38A600"",""#6F9CA4"",""#005BA8"",""#DA7100"",""#FF4100""]","[""green"",""grey"",""blue"",""orange"",""red""]","learning","[0,0.3333333333333333,0.3333333333333333,0,0.3333333333333333]"
"2468","","","wizard-gem-trial","46","273319","0.0-46.0","wizard_gems","","","","2019-08-14T12:51:37Z","2019-08-14T13:01:12Z","575245","108.30.189.191","2019-08-10","1cdzsxek92mz66k","false","3249289951-exa-8591864922-mple","4469","[87,52,60,73,84]","66","65.33333333333333","[""#38A600"",""#6F9CA4"",""#005BA8"",""#DA7100"",""#FF4100""]","[""green"",""grey"",""blue"",""orange"",""red""]","learning","[0,0.3333333333333333,0.3333333333333333,0,0.3333333333333333]"
"2334","","","wizard-gem-trial","47","278168","0.0-47.0","wizard_gems","","","","2019-08-14T12:51:37Z","2019-08-14T13:01:12Z","575245","108.30.189.191","2019-08-10","1cdzsxek92mz66k","false","3249289951-exa-8591864922-mple","4335","[28,95,65,3,15]","65","58.33333333333333","[""#38A600"",""#6F9CA4"",""#005BA8"",""#DA7100"",""#FF4100""]","[""green"",""grey"",""blue"",""orange"",""red""]","learning","[0,0.3333333333333333,0.3333333333333333,0,0.3333333333333333]"
"3468","","","wizard-gem-trial","48","284149","0.0-48.0","wizard_gems","","","","2019-08-14T12:51:37Z","2019-08-14T13:01:12Z","575245","108.30.189.191","2019-08-10","1cdzsxek92mz66k","false","3249289951-exa-8591864922-mple","5469","[55,19,23,81,81]","60","41","[""#38A600"",""#6F9CA4"",""#005BA8"",""#DA7100"",""#FF4100""]","[""green"",""grey"",""blue"",""orange"",""red""]","learning","[0,0.3333333333333333,0.3333333333333333,0,0.3333333333333333]"
"3879","","","wizard-gem-trial","49","290542","0.0-49.0","wizard_gems","","","","2019-08-14T12:51:37Z","2019-08-14T13:01:12Z","575245","108.30.189.191","2019-08-10","1cdzsxek92mz66k","false","3249289951-exa-8591864922-mple","5880","[72,58,0,79,68]","48","42","[""#38A600"",""#6F9CA4"",""#005BA8"",""#DA7100"",""#FF4100""]","[""green"",""grey"",""blue"",""orange"",""red""]","learning","[0,0.3333333333333333,0.3333333333333333,0,0.3333333333333333]"
"3169","","","wizard-gem-trial","50","296228","0.0-50.0","wizard_gems","","","","2019-08-14T12:51:37Z","2019-08-14T13:01:12Z","575245","108.30.189.191","2019-08-10","1cdzsxek92mz66k","false","3249289951-exa-8591864922-mple","5170","[94,91,81,43,83]","75","85","[""#38A600"",""#6F9CA4"",""#005BA8"",""#DA7100"",""#FF4100""]","[""green"",""grey"",""blue"",""orange"",""red""]","learning","[0,0.3333333333333333,0.3333333333333333,0,0.3333333333333333]"
"3470","","","wizard-gem-trial","51","302213","0.0-51.0","wizard_gems","","","","2019-08-14T12:51:37Z","2019-08-14T13:01:12Z","575245","108.30.189.191","2019-08-10","1cdzsxek92mz66k","false","3249289951-exa-8591864922-mple","5469","[82,54,96,10,0]","49","50","[""#38A600"",""#6F9CA4"",""#005BA8"",""#DA7100"",""#FF4100""]","[""green"",""grey"",""blue"",""orange"",""red""]","learning","[0,0.3333333333333333,0.3333333333333333,0,0.3333333333333333]"
"2660","","","wizard-gem-trial","52","307388","0.0-52.0","wizard_gems","","","","2019-08-14T12:51:37Z","2019-08-14T13:01:12Z","575245","108.30.189.191","2019-08-10","1cdzsxek92mz66k","false","3249289951-exa-8591864922-mple","4661","[86,71,96,93,10]","59","59","[""#38A600"",""#6F9CA4"",""#005BA8"",""#DA7100"",""#FF4100""]","[""green"",""grey"",""blue"",""orange"",""red""]","learning","[0,0.3333333333333333,0.3333333333333333,0,0.3333333333333333]"
"2358","","","wizard-gem-trial","53","312259","0.0-53.0","wizard_gems","","","","2019-08-14T12:51:37Z","2019-08-14T13:01:12Z","575245","108.30.189.191","2019-08-10","1cdzsxek92mz66k","false","3249289951-exa-8591864922-mple","4360","[6,42,56,39,84]","60","60.666666666666664","[""#38A600"",""#6F9CA4"",""#005BA8"",""#DA7100"",""#FF4100""]","[""green"",""grey"",""blue"",""orange"",""red""]","learning","[0,0.3333333333333333,0.3333333333333333,0,0.3333333333333333]"
"1787","","","wizard-gem-trial","54","316562","0.0-54.0","wizard_gems","","","","2019-08-14T12:51:37Z","2019-08-14T13:01:12Z","575245","108.30.189.191","2019-08-10","1cdzsxek92mz66k","false","3249289951-exa-8591864922-mple","3788","[3,44,93,69,28]","55","55","[""#38A600"",""#6F9CA4"",""#005BA8"",""#DA7100"",""#FF4100""]","[""green"",""grey"",""blue"",""orange"",""red""]","learning","[0,0.3333333333333333,0.3333333333333333,0,0.3333333333333333]"
"4220","","","wizard-gem-trial","55","323295","0.0-55.0","wizard_gems","","","","2019-08-14T12:51:37Z","2019-08-14T13:01:12Z","575245","108.30.189.191","2019-08-10","1cdzsxek92mz66k","false","3249289951-exa-8591864922-mple","6221","[39,88,14,62,81]","63","61","[""#38A600"",""#6F9CA4"",""#005BA8"",""#DA7100"",""#FF4100""]","[""green"",""grey"",""blue"",""orange"",""red""]","learning","[0,0.3333333333333333,0.3333333333333333,0,0.3333333333333333]"
